CustomerID,Gender,CityTier,MaritalStatus,NumberOfAddress
53133,Male,3,Single,3
53134,Male,1,Single,7
53135,Female,3,Divorced,4
53136,Female,3,Single,5
53137,Male,3,Single,9
53138,Male,3,Divorced,11
53139,Female,1,Single,9
53140,Female,1,Divorced,3
53141,Male,3,Single,6
53142,Male,1,Divorced,3
53143,Male,3,Divorced,2
53144,Female,2,Married,2
53145,Male,1,Married,6
53146,Female,1,Married,6
53147,Male,3,Married,11
53148,Male,3,Single,3
53149,Male,3,Married,5
53150,Female,1,Single,4
53151,Male,3,Married,7
53152,Female,3,Single,3
53153,Male,3,Single,3
53154,Male,1,Single,3
53155,Female,1,Single,6
53156,Female,1,Divorced,7
53157,Female,3,Divorced,9
53158,Male,3,Married,3
53159,Male,1,Married,5
53160,Male,3,Divorced,10
53161,Male,3,Divorced,2
53162,Female,1,Divorced,5
53163,Female,1,Divorced,8
53164,Male,1,Married,3
53165,Male,1,Divorced,3
53166,Male,3,Divorced,3
53167,Male,1,Divorced,3
53168,Male,2,Divorced,3
53169,Male,3,Divorced,3
53170,Female,1,Divorced,3
53171,Male,3,Divorced,3
53172,Male,1,Divorced,3
53173,Male,3,Married,4
53174,Male,1,Single,6
53175,Male,3,Married,6
53176,Female,1,Married,2
53177,Male,3,Divorced,6
53178,Female,1,Single,3
53179,Female,1,Divorced,3
53180,Male,1,Married,6
53181,Female,1,Single,5
53182,Male,1,Married,5
53183,Female,1,Divorced,9
53184,Female,2,Single,6
53185,Female,3,Married,3
53186,Male,3,Married,2
53187,Male,3,Single,3
53188,Male,1,Divorced,6
53189,Male,1,Divorced,2
53190,Male,3,Married,2
53191,Female,1,Divorced,3
53192,Female,1,Married,3
53193,Female,3,Single,9
53194,Male,1,Divorced,3
53195,Female,3,Divorced,4
53196,Female,1,Divorced,3
53197,Male,1,Divorced,3
53198,Female,3,Divorced,3
53199,Male,1,Single,3
53200,Male,1,Married,5
53201,Male,2,Divorced,4
53202,Male,1,Married,4
53203,Male,1,Single,2
53204,Male,1,Single,3
53205,Male,1,Single,3
53206,Male,1,Divorced,3
53207,Male,1,Divorced,4
53208,Male,3,Divorced,2
53209,Female,3,Single,2
53210,Male,1,Married,3
53211,Male,3,Divorced,5
53212,Female,3,Married,3
53213,Male,1,Single,5
53214,Male,1,Divorced,3
53215,Female,1,Single,3
53216,Female,3,Single,11
53217,Female,1,Single,3
53218,Male,3,Single,3
53219,Male,3,Divorced,5
53220,Female,1,Single,2
53221,Female,1,Divorced,3
53222,Female,1,Single,5
53223,Male,3,Single,4
53224,Male,3,Divorced,7
53225,Male,1,Divorced,5
53226,Male,2,Married,5
53227,Male,3,Single,10
53228,Male,1,Married,3
53229,Male,2,Divorced,3
53230,Male,3,Divorced,9
53231,Female,1,Single,9
53232,Female,1,Divorced,11
53233,Female,1,Single,6
53234,Male,1,Single,4
53235,Female,3,Married,11
53236,Male,3,Married,9
53237,Male,3,Single,3
53238,Male,1,Married,8
53239,Male,3,Divorced,5
53240,Female,1,Single,5
53241,Male,1,Divorced,3
53242,Female,2,Divorced,11
53243,Male,1,Divorced,9
53244,Female,1,Single,2
53245,Female,1,Single,10
53246,Male,3,Married,3
53247,Male,1,Single,4
53248,Female,1,Married,4
53249,Male,1,Divorced,3
53250,Male,1,Divorced,8
53251,Female,1,Married,5
53252,Male,3,Divorced,3
53253,Male,1,Single,3
53254,Female,3,Single,3
53255,Male,3,Single,2
53256,Male,1,Single,3
53257,Female,3,Single,6
53258,Male,3,Single,3
53259,Male,1,Divorced,7
53260,Male,3,Single,3
53261,Male,1,Divorced,2
53262,Female,1,Married,5
53263,Female,1,Divorced,6
53264,Male,3,Single,8
53265,Female,1,Single,4
53266,Female,1,Married,11
53267,Male,3,Divorced,2
53268,Female,1,Married,2
53269,Female,1,Single,8
53270,Female,1,Single,3
53271,Female,3,Divorced,3
53272,Male,1,Divorced,5
53273,Female,1,Divorced,3
53274,Female,3,Divorced,7
53275,Male,1,Married,3
53276,Male,1,Divorced,3
53277,Male,1,Married,3
53278,Female,1,Divorced,10
53279,Male,1,Divorced,7
53280,Female,1,Divorced,3
53281,Male,1,Divorced,2
53282,Female,3,Single,7
53283,Female,1,Divorced,3
53284,Female,1,Divorced,2
53285,Male,1,Divorced,3
53286,Male,1,Single,9
53287,Female,1,Single,5
53288,Female,1,Divorced,11
53289,Male,1,Single,8
53290,Male,2,Divorced,5
53291,Female,1,Divorced,3
53292,Male,1,Single,8
53293,Female,1,Single,7
53294,Female,1,Single,3
53295,Male,1,Divorced,3
53296,Male,1,Married,4
53297,Female,1,Single,3
53298,Female,3,Divorced,3
53299,Male,3,Single,6
53300,Male,1,Divorced,8
53301,Male,1,Married,3
53302,Male,1,Single,5
53303,Female,3,Divorced,3
53304,Male,2,Divorced,2
53305,Female,1,Divorced,3
53306,Male,1,Divorced,3
53307,Female,3,Divorced,4
53308,Male,1,Single,11
53309,Male,1,Single,9
53310,Male,3,Married,3
53311,Female,1,Single,3
53312,Male,3,Divorced,3
53313,Male,3,Married,4
53314,Male,1,Married,11
53315,Female,3,Divorced,9
53316,Male,3,Married,6
53317,Female,1,Divorced,7
53318,Female,1,Divorced,5
53319,Male,3,Married,6
53320,Male,2,Married,3
53321,Male,1,Divorced,8
53322,Male,1,Divorced,4
53323,Male,1,Single,7
53324,Male,2,Divorced,2
53325,Male,3,Divorced,3
53326,Female,1,Divorced,3
53327,Female,1,Married,3
53328,Male,1,Married,2
53329,Male,3,Divorced,3
53330,Female,1,Divorced,4
53331,Male,1,Divorced,2
53332,Male,3,Divorced,3
53333,Male,3,Divorced,2
53334,Female,1,Divorced,4
53335,Male,1,Divorced,5
53336,Female,3,Married,8
53337,Male,3,Divorced,7
53338,Male,1,Divorced,5
53339,Female,3,Divorced,7
53340,Female,1,Single,8
53341,Female,1,Divorced,6
53342,Female,3,Divorced,2
53343,Male,3,Single,3
53344,Male,1,Married,3
53345,Female,2,Divorced,10
53346,Male,2,Married,5
53347,Male,1,Single,3
53348,Female,1,Married,8
53349,Male,1,Divorced,3
53350,Male,3,Single,3
53351,Male,1,Married,11
53352,Female,1,Married,6
53353,Female,3,Single,3
53354,Female,1,Single,3
53355,Male,1,Divorced,2
53356,Female,3,Single,3
53357,Female,1,Divorced,2
53358,Female,1,Married,6
53359,Female,1,Married,7
53360,Male,1,Divorced,9
53361,Female,1,Single,3
53362,Male,1,Married,3
53363,Female,3,Single,9
53364,Male,1,Single,5
53365,Female,1,Married,4
53366,Male,3,Divorced,5
53367,Female,1,Divorced,3
53368,Female,1,Divorced,6
53369,Male,1,Divorced,6
53370,Female,3,Divorced,3
53371,Male,1,Single,4
53372,Female,1,Divorced,3
53373,Female,1,Divorced,8
53374,Male,3,Divorced,3
53375,Male,3,Married,4
53376,Male,3,Single,3
53377,Male,1,Single,4
53378,Male,1,Single,6
53379,Male,3,Single,3
53380,Male,1,Single,3
53381,Female,1,Divorced,2
53382,Male,1,Married,10
53383,Female,1,Divorced,3
53384,Male,3,Divorced,3
53385,Female,1,Single,2
53386,Male,3,Divorced,7
53387,Male,1,Divorced,3
53388,Female,3,Divorced,3
53389,Female,3,Divorced,3
53390,Male,1,Divorced,4
53391,Male,1,Single,6
53392,Male,3,Married,8
53393,Male,3,Married,7
53394,Female,3,Single,3
53395,Male,3,Married,8
53396,Male,3,Single,2
53397,Female,3,Single,6
53398,Male,1,Married,3
53399,Male,3,Married,6
53400,Male,1,Single,2
53401,Male,3,Single,3
53402,Female,1,Single,8
53403,Female,1,Single,5
53404,Female,1,Married,5
53405,Male,1,Married,11
53406,Female,1,Divorced,3
53407,Male,1,Married,4
53408,Female,1,Divorced,11
53409,Male,1,Divorced,3
53410,Female,3,Single,3
53411,Female,1,Divorced,6
53412,Male,1,Divorced,5
53413,Male,1,Divorced,2
53414,Male,1,Married,8
53415,Female,1,Married,3
53416,Male,1,Married,3
53417,Female,1,Divorced,3
53418,Male,1,Single,3
53419,Female,1,Divorced,10
53420,Female,1,Married,3
53421,Female,1,Divorced,2
53422,Female,1,Single,3
53423,Female,1,Single,2
53424,Male,1,Divorced,3
53425,Male,1,Divorced,3
53426,Male,1,Single,4
53427,Male,1,Single,9
53428,Female,1,Single,8
53429,Female,1,Divorced,3
53430,Female,1,Divorced,2
53431,Male,1,Married,3
53432,Male,3,Divorced,8
53433,Male,1,Divorced,6
53434,Female,1,Single,5
53435,Female,1,Divorced,7
53436,Male,1,Divorced,5
53437,Female,1,Married,3
53438,Male,3,Single,10
53439,Male,3,Single,10
53440,Female,3,Divorced,3
53441,Female,3,Divorced,5
53442,Female,3,Divorced,2
53443,Female,1,Single,3
53444,Female,1,Single,3
53445,Female,3,Single,2
53446,Female,3,Divorced,5
53447,Female,1,Single,11
53448,Male,3,Married,2
53449,Male,3,Divorced,5
53450,Male,2,Single,3
53451,Female,3,Divorced,4
53452,Male,1,Married,9
53453,Male,1,Divorced,8
53454,Female,3,Divorced,3
53455,Male,3,Divorced,3
53456,Male,1,Divorced,5
53457,Male,1,Divorced,4
53458,Female,1,Single,5
53459,Male,3,Divorced,3
53460,Female,1,Married,3
53461,Male,1,Married,11
53462,Female,3,Divorced,8
53463,Female,1,Divorced,4
53464,Female,1,Single,2
53465,Male,1,Single,9
53466,Male,3,Married,7
53467,Female,3,Single,3
53468,Female,1,Single,3
53469,Female,1,Married,10
53470,Male,1,Divorced,11
53471,Male,1,Single,3
53472,Male,1,Divorced,3
53473,Male,1,Divorced,2
53474,Female,1,Divorced,3
53475,Female,1,Divorced,2
53476,Male,1,Divorced,6
53477,Male,1,Divorced,3
53478,Male,1,Divorced,5
53479,Female,1,Single,5
53480,Male,2,Divorced,11
53481,Male,1,Married,6
53482,Male,3,Single,2
53483,Female,1,Single,3
53484,Male,1,Married,3
53485,Male,1,Single,2
53486,Female,3,Married,4
53487,Male,1,Divorced,3
53488,Male,1,Married,3
53489,Male,1,Single,6
53490,Male,1,Divorced,2
53491,Male,1,Married,3
53492,Male,3,Single,5
53493,Female,3,Divorced,2
53494,Male,1,Divorced,5
53495,Male,1,Single,4
53496,Female,3,Divorced,3
53497,Male,1,Single,9
53498,Male,3,Married,2
53499,Female,1,Married,6
53500,Female,1,Married,2
53501,Male,3,Divorced,5
53502,Male,3,Single,9
53503,Female,1,Divorced,10
53504,Male,1,Married,9
53505,Male,1,Single,3
53506,Female,1,Single,3
53507,Male,1,Single,22
53508,Male,1,Single,4
53509,Male,3,Divorced,2
53510,Male,1,Divorced,2
53511,Male,3,Married,3
53512,Male,3,Divorced,8
53513,Male,1,Single,4
53514,Female,1,Married,2
53515,Male,1,Single,6
53516,Male,1,Divorced,3
53517,Male,2,Divorced,3
53518,Male,1,Married,3
53519,Male,1,Single,3
53520,Female,3,Single,2
53521,Male,1,Divorced,5
53522,Male,1,Divorced,3
53523,Female,1,Married,9
53524,Male,1,Divorced,3
53525,Female,3,Divorced,3
53526,Male,2,Single,3
53527,Female,3,Divorced,3
53528,Female,1,Single,11
53529,Male,3,Single,2
53530,Male,3,Single,9
53531,Male,1,Divorced,8
53532,Male,1,Single,10
53533,Female,1,Divorced,3
53534,Male,1,Divorced,3
53535,Male,3,Divorced,3
53536,Female,1,Divorced,5
53537,Male,1,Married,4
53538,Male,1,Single,2
53539,Male,1,Divorced,3
53540,Female,3,Single,10
53541,Female,3,Married,3
53542,Female,1,Married,6
53543,Female,1,Divorced,3
53544,Male,1,Single,3
53545,Female,1,Divorced,6
53546,Female,1,Divorced,3
53547,Male,1,Single,3
53548,Male,1,Single,3
53549,Female,1,Married,5
53550,Female,1,Divorced,2
53551,Male,1,Divorced,2
53552,Female,3,Divorced,10
53553,Male,1,Single,4
53554,Male,2,Divorced,3
53555,Male,1,Married,8
53556,Male,3,Married,10
53557,Male,3,Divorced,7
53558,Female,1,Divorced,4
53559,Male,1,Divorced,3
53560,Male,1,Divorced,7
53561,Male,3,Divorced,5
53562,Female,1,Divorced,3
53563,Female,3,Divorced,3
53564,Male,1,Married,3
53565,Male,1,Married,3
53566,Male,1,Single,3
53567,Male,3,Single,3
53568,Male,1,Married,4
53569,Male,2,Divorced,9
53570,Male,3,Married,2
53571,Female,1,Divorced,3
53572,Female,1,Single,6
53573,Female,1,Married,4
53574,Male,1,Divorced,2
53575,Female,3,Married,9
53576,Male,3,Single,2
53577,Male,1,Divorced,2
53578,Female,1,Divorced,5
53579,Female,3,Divorced,6
53580,Male,1,Divorced,3
53581,Female,1,Married,9
53582,Female,1,Divorced,3
53583,Female,1,Single,3
53584,Female,1,Married,3
53585,Male,1,Divorced,5
53586,Male,1,Divorced,3
53587,Female,1,Single,3
53588,Female,3,Single,7
53589,Male,1,Divorced,5
53590,Male,1,Divorced,4
53591,Male,1,Divorced,3
53592,Male,1,Single,7
53593,Male,1,Married,3
53594,Male,1,Married,3
53595,Male,1,Single,8
53596,Female,1,Married,5
53597,Female,1,Divorced,2
53598,Male,3,Divorced,9
53599,Male,3,Married,2
53600,Female,1,Single,3
53601,Male,1,Divorced,3
53602,Male,3,Single,3
53603,Male,1,Single,3
53604,Female,3,Single,4
53605,Male,1,Married,3
53606,Female,1,Single,3
53607,Female,3,Divorced,4
53608,Female,3,Single,2
53609,Male,3,Married,6
53610,Male,1,Single,8
53611,Female,1,Married,6
53612,Male,1,Single,2
53613,Male,1,Married,3
53614,Male,2,Divorced,6
53615,Male,1,Divorced,2
53616,Female,1,Divorced,8
53617,Female,3,Single,5
53618,Female,1,Single,11
53619,Female,1,Divorced,3
53620,Male,1,Divorced,3
53621,Female,1,Single,2
53622,Female,1,Single,9
53623,Female,1,Married,5
53624,Male,1,Single,4
53625,Female,1,Single,3
53626,Male,3,Divorced,3
53627,Female,1,Single,5
53628,Female,1,Married,8
53629,Male,1,Married,3
53630,Male,1,Divorced,3
53631,Male,1,Single,2
53632,Female,1,Divorced,2
53633,Female,1,Divorced,5
53634,Female,2,Single,8
53635,Female,1,Divorced,2
53636,Female,1,Divorced,6
53637,Male,3,Single,4
53638,Male,3,Single,11
53639,Female,1,Divorced,3
53640,Male,1,Single,2
53641,Female,3,Married,3
53642,Male,3,Single,3
53643,Female,3,Single,3
53644,Male,1,Divorced,6
53645,Male,1,Divorced,2
53646,Female,1,Divorced,6
53647,Male,2,Single,8
53648,Male,1,Married,11
53649,Male,1,Married,2
53650,Male,1,Single,3
53651,Female,3,Married,2
53652,Male,1,Single,3
53653,Male,2,Married,3
53654,Female,3,Married,5
53655,Female,3,Single,3
53656,Male,1,Divorced,5
53657,Female,1,Divorced,9
53658,Male,1,Divorced,5
53659,Female,3,Divorced,4
53660,Male,1,Single,3
53661,Female,3,Divorced,10
53662,Female,1,Single,5
53663,Female,1,Single,3
53664,Female,1,Divorced,2
53665,Male,3,Single,5
53666,Male,3,Single,8
53667,Male,1,Divorced,6
53668,Female,1,Married,3
53669,Female,1,Married,7
53670,Male,1,Divorced,6
53671,Female,3,Single,9
53672,Female,3,Divorced,2
53673,Male,1,Married,3
53674,Female,1,Single,3
53675,Male,3,Divorced,3
53676,Male,1,Divorced,3
53677,Male,3,Divorced,5
53678,Male,3,Divorced,4
53679,Female,1,Married,5
53680,Male,1,Divorced,9
53681,Male,3,Divorced,8
53682,Male,3,Divorced,2
53683,Male,1,Divorced,5
53684,Male,3,Divorced,4
53685,Female,1,Divorced,4
53686,Female,1,Single,3
53687,Female,3,Divorced,3
53688,Female,1,Single,3
53689,Male,1,Single,2
53690,Female,2,Divorced,2
53691,Female,1,Divorced,11
53692,Female,1,Single,6
53693,Male,1,Single,4
53694,Male,1,Divorced,6
53695,Male,1,Single,2
53696,Male,2,Single,3
53697,Male,1,Single,5
53698,Female,1,Single,2
53699,Female,1,Single,8
53700,Female,1,Divorced,5
53701,Male,1,Married,4
53702,Female,3,Single,5
53703,Female,3,Single,3
53704,Female,3,Married,9
53705,Female,1,Single,5
53706,Male,1,Married,7
53707,Female,1,Single,3
53708,Male,1,Divorced,2
53709,Male,1,Single,3
53710,Female,3,Divorced,6
53711,Male,1,Divorced,9
53712,Male,3,Divorced,5
53713,Male,1,Single,2
53714,Female,1,Divorced,4
53715,Female,1,Divorced,5
53716,Female,3,Divorced,3
53717,Male,3,Divorced,6
53718,Female,1,Divorced,7
53719,Male,1,Divorced,4
53720,Male,1,Married,5
53721,Male,3,Married,3
53722,Male,3,Married,6
53723,Female,1,Single,4
53724,Female,1,Single,3
53725,Male,1,Married,4
53726,Female,2,Single,11
53727,Male,1,Divorced,8
53728,Male,1,Divorced,6
53729,Male,3,Married,6
53730,Female,2,Divorced,3
53731,Male,1,Married,4
53732,Male,3,Single,2
53733,Male,1,Single,5
53734,Male,1,Single,6
53735,Male,1,Divorced,4
53736,Male,1,Married,4
53737,Male,1,Single,3
53738,Male,3,Divorced,2
53739,Male,3,Single,5
53740,Male,3,Divorced,10
53741,Female,1,Single,3
53742,Female,3,Divorced,9
53743,Male,1,Married,3
53744,Male,1,Divorced,2
53745,Male,1,Married,5
53746,Male,1,Married,9
53747,Male,3,Divorced,5
53748,Female,3,Single,7
53749,Female,3,Single,2
53750,Male,3,Divorced,3
53751,Male,1,Single,4
53752,Female,3,Divorced,3
53753,Male,1,Single,7
53754,Male,3,Married,3
53755,Male,2,Married,2
53756,Male,1,Divorced,2
53757,Female,1,Divorced,10
53758,Female,3,Divorced,5
53759,Male,1,Single,9
53760,Male,1,Married,3
53761,Male,3,Single,2
53762,Female,1,Divorced,6
53763,Female,1,Divorced,2
53764,Male,1,Divorced,3
53765,Male,1,Single,4
53766,Male,1,Single,4
53767,Female,1,Married,5
53768,Male,1,Single,8
53769,Male,1,Divorced,5
53770,Female,1,Single,6
53771,Female,3,Divorced,10
53772,Female,1,Single,3
53773,Male,1,Single,2
53774,Male,1,Single,5
53775,Male,3,Divorced,3
53776,Female,1,Single,3
53777,Male,1,Single,3
53778,Male,3,Married,2
53779,Male,1,Married,6
53780,Male,1,Married,3
53781,Female,1,Married,5
53782,Male,1,Single,3
53783,Male,1,Married,6
53784,Male,1,Married,4
53785,Male,3,Married,2
53786,Male,1,Married,3
53787,Male,2,Single,3
53788,Male,1,Married,2
53789,Male,1,Married,5
53790,Male,1,Married,3
53791,Female,3,Married,2
53792,Female,1,Married,5
53793,Male,3,Single,5
53794,Female,3,Married,10
53795,Male,1,Married,8
53796,Male,3,Married,4
53797,Male,3,Married,3
53798,Male,2,Married,5
53799,Male,1,Single,3
53800,Male,3,Married,5
53801,Female,1,Married,3
53802,Female,1,Married,2
53803,Male,1,Married,6
53804,Male,1,Married,6
53805,Female,1,Married,10
53806,Male,1,Single,3
53807,Male,3,Married,3
53808,Male,1,Married,11
53809,Female,1,Married,3
53810,Male,3,Married,2
53811,Female,3,Single,4
53812,Female,3,Single,8
53813,Male,1,Single,3
53814,Female,1,Single,5
53815,Male,3,Married,4
53816,Male,1,Married,3
53817,Male,3,Married,6
53818,Male,1,Married,4
53819,Male,1,Married,5
53820,Male,1,Single,10
53821,Male,1,Married,3
53822,Male,1,Married,3
53823,Female,3,Married,3
53824,Male,1,Married,7
53825,Male,1,Married,3
53826,Male,3,Single,3
53827,Male,1,Married,3
53828,Female,1,Married,3
53829,Male,1,Married,4
53830,Female,1,Married,5
53831,Female,1,Married,2
53832,Male,1,Married,3
53833,Female,1,Single,3
53834,Male,3,Married,3
53835,Male,3,Single,9
53836,Female,1,Married,11
53837,Male,1,Married,3
53838,Female,1,Married,3
53839,Male,1,Married,4
53840,Male,1,Married,3
53841,Male,1,Married,3
53842,Female,1,Married,2
53843,Male,1,Single,3
53844,Female,3,Single,3
53845,Female,2,Married,5
53846,Male,1,Married,2
53847,Female,1,Married,3
53848,Female,1,Married,3
53849,Male,1,Married,5
53850,Female,1,Single,2
53851,Female,1,Married,3
53852,Female,1,Married,5
53853,Male,3,Married,11
53854,Female,1,Married,3
53855,Female,1,Single,8
53856,Male,2,Married,6
53857,Male,1,Married,4
53858,Male,3,Married,8
53859,Female,1,Single,3
53860,Female,1,Married,9
53861,Male,1,Single,4
53862,Male,1,Single,5
53863,Male,3,Single,11
53864,Female,1,Married,6
53865,Male,1,Married,3
53866,Male,1,Married,6
53867,Female,1,Married,5
53868,Female,1,Married,7
53869,Female,3,Single,3
53870,Female,1,Married,3
53871,Male,1,Single,4
53872,Female,1,Married,4
53873,Female,1,Married,2
53874,Male,1,Married,8
53875,Female,1,Married,5
53876,Male,1,Married,3
53877,Male,3,Single,5
53878,Male,1,Married,9
53879,Male,3,Married,3
53880,Male,3,Married,3
53881,Male,1,Married,2
53882,Female,3,Married,3
53883,Female,1,Married,6
53884,Female,1,Single,3
53885,Female,3,Married,8
53886,Male,1,Single,6
53887,Male,3,Single,5
53888,Male,3,Single,3
53889,Female,3,Married,3
53890,Male,1,Married,8
53891,Female,2,Married,6
53892,Male,1,Single,3
53893,Female,1,Married,9
53894,Male,1,Married,5
53895,Female,3,Married,4
53896,Male,1,Single,3
53897,Male,1,Single,3
53898,Male,1,Married,7
53899,Male,1,Married,3
53900,Male,1,Married,5
53901,Male,1,Married,3
53902,Male,3,Married,3
53903,Female,1,Married,3
53904,Male,3,Married,3
53905,Female,1,Married,3
53906,Male,1,Single,2
53907,Male,3,Married,3
53908,Male,1,Married,3
53909,Male,3,Single,3
53910,Female,1,Married,11
53911,Female,3,Single,5
53912,Male,1,Married,5
53913,Male,2,Married,3
53914,Male,3,Married,9
53915,Male,1,Married,3
53916,Female,1,Single,3
53917,Male,1,Married,8
53918,Male,1,Married,3
53919,Male,2,Married,8
53920,Female,1,Married,4
53921,Male,1,Married,3
53922,Male,1,Single,8
53923,Male,1,Married,4
53924,Male,1,Married,3
53925,Male,3,Married,9
53926,Male,3,Married,6
53927,Male,3,Married,7
53928,Male,3,Single,8
53929,Female,1,Single,3
53930,Female,1,Single,4
53931,Male,1,Married,3
53932,Male,3,Married,5
53933,Male,3,Single,3
53934,Female,2,Married,6
53935,Female,1,Single,2
53936,Male,2,Married,2
53937,Female,2,Married,8
53938,Male,3,Married,3
53939,Female,1,Single,3
53940,Female,3,Single,3
53941,Male,1,Single,10
53942,Male,3,Married,4
53943,Male,1,Married,2
53944,Female,3,Single,10
53945,Female,3,Single,5
53946,Female,3,Single,4
53947,Female,1,Married,6
53948,Male,3,Married,4
53949,Female,1,Married,3
53950,Male,1,Married,5
53951,Male,1,Single,4
53952,Male,1,Married,5
53953,Male,1,Married,11
53954,Male,1,Married,10
53955,Male,1,Married,10
53956,Male,1,Married,7
53957,Male,1,Married,3
53958,Male,3,Married,3
53959,Female,1,Married,6
53960,Male,2,Single,2
53961,Female,3,Single,7
53962,Male,3,Single,3
53963,Female,1,Married,3
53964,Female,1,Married,3
53965,Female,3,Married,3
53966,Female,1,Married,4
53967,Male,3,Married,3
53968,Male,1,Married,9
53969,Male,1,Married,9
53970,Male,1,Married,3
53971,Male,2,Married,4
53972,Male,3,Single,3
53973,Male,1,Married,8
53974,Male,1,Married,3
53975,Male,1,Single,9
53976,Male,3,Single,10
53977,Female,1,Married,6
53978,Male,1,Married,7
53979,Male,1,Married,4
53980,Male,2,Married,7
53981,Male,1,Married,6
53982,Male,1,Single,3
53983,Male,3,Married,4
53984,Male,1,Single,6
53985,Male,1,Single,5
53986,Female,3,Married,2
53987,Female,1,Single,11
53988,Female,2,Married,2
53989,Female,1,Married,6
53990,Female,1,Married,6
53991,Male,3,Married,3
53992,Male,3,Married,6
53993,Male,1,Married,2
53994,Female,1,Married,10
53995,Female,1,Married,4
53996,Female,1,Married,6
53997,Female,3,Married,4
53998,Female,1,Married,3
53999,Female,3,Married,4
54000,Male,3,Single,3
54001,Male,1,Married,4
54002,Female,1,Single,3
54003,Male,2,Married,2
54004,Male,2,Married,6
54005,Female,3,Married,6
54006,Female,1,Married,6
54007,Male,3,Married,3
54008,Female,1,Single,2
54009,Male,1,Married,3
54010,Male,3,Single,10
54011,Male,1,Married,5
54012,Female,1,Single,6
54013,Male,1,Married,5
54014,Male,2,Married,3
54015,Male,1,Married,10
54016,Male,1,Single,6
54017,Male,3,Single,9
54018,Female,3,Married,4
54019,Female,3,Married,3
54020,Male,2,Married,3
54021,Female,1,Married,9
54022,Male,1,Married,6
54023,Male,1,Single,3
54024,Female,3,Married,7
54025,Female,1,Married,2
54026,Male,1,Married,10
54027,Male,1,Married,10
54028,Female,3,Married,3
54029,Male,3,Single,3
54030,Male,1,Single,3
54031,Female,3,Married,3
54032,Male,1,Married,3
54033,Male,3,Married,4
54034,Male,1,Single,5
54035,Male,1,Married,7
54036,Female,1,Married,2
54037,Female,1,Married,2
54038,Male,2,Single,3
54039,Male,1,Married,4
54040,Female,1,Married,3
54041,Female,3,Single,2
54042,Female,1,Married,5
54043,Male,1,Married,4
54044,Male,1,Married,3
54045,Male,1,Single,3
54046,Male,3,Married,4
54047,Female,3,Married,7
54048,Male,1,Married,11
54049,Female,3,Married,4
54050,Female,3,Married,5
54051,Female,1,Married,10
54052,Male,1,Married,2
54053,Male,1,Single,6
54054,Male,3,Single,3
54055,Male,3,Married,3
54056,Male,3,Single,3
54057,Female,3,Married,8
54058,Male,1,Married,3
54059,Male,1,Married,3
54060,Female,3,Single,5
54061,Male,1,Married,10
54062,Female,3,Married,6
54063,Male,1,Married,3
54064,Female,1,Married,3
54065,Female,3,Married,6
54066,Female,1,Single,5
54067,Male,1,Married,4
54068,Male,1,Married,5
54069,Male,3,Married,5
54070,Female,2,Married,3
54071,Male,3,Married,2
54072,Male,1,Single,3
54073,Male,1,Married,3
54074,Male,1,Married,3
54075,Male,3,Single,3
54076,Male,3,Married,3
54077,Male,1,Single,2
54078,Male,1,Married,2
54079,Female,1,Married,7
54080,Male,1,Married,3
54081,Male,1,Married,7
54082,Male,3,Single,6
54083,Female,3,Married,3
54084,Male,3,Single,3
54085,Male,1,Single,10
54086,Male,3,Married,3
54087,Male,3,Single,8
54088,Female,1,Married,5
54089,Male,1,Married,3
54090,Male,1,Married,3
54091,Male,2,Married,2
54092,Male,2,Married,6
54093,Female,1,Married,3
54094,Male,3,Single,2
54095,Male,1,Single,3
54096,Female,1,Married,6
54097,Female,1,Single,8
54098,Male,1,Single,3
54099,Male,1,Single,3
54100,Female,1,Married,3
54101,Female,3,Married,5
54102,Female,2,Married,6
54103,Male,1,Married,3
54104,Male,1,Married,8
54105,Male,1,Single,4
54106,Male,1,Married,3
54107,Male,3,Married,2
54108,Male,3,Married,2
54109,Male,1,Married,4
54110,Male,1,Married,8
54111,Male,1,Married,5
54112,Female,1,Married,2
54113,Male,1,Married,9
54114,Male,1,Single,2
54115,Male,1,Single,3
54116,Female,1,Married,2
54117,Female,1,Single,3
54118,Male,1,Married,10
54119,Male,3,Married,2
54120,Male,1,Single,9
54121,Female,1,Married,5
54122,Female,3,Married,3
54123,Female,1,Married,3
54124,Female,3,Married,2
54125,Male,3,Married,4
54126,Male,1,Single,8
54127,Male,3,Single,3
54128,Male,1,Single,4
54129,Male,3,Married,3
54130,Female,3,Married,2
54131,Female,1,Married,9
54132,Male,1,Married,3
54133,Male,1,Married,11
54134,Male,1,Married,7
54135,Male,1,Married,10
54136,Female,1,Married,2
54137,Female,3,Married,3
54138,Male,3,Married,3
54139,Male,3,Married,4
54140,Male,1,Single,3
54141,Female,2,Single,3
54142,Female,3,Married,3
54143,Male,3,Married,9
54144,Female,3,Married,6
54145,Female,3,Single,10
54146,Male,1,Single,4
54147,Male,1,Married,3
54148,Female,1,Married,4
54149,Female,1,Married,3
54150,Male,1,Married,6
54151,Female,1,Single,3
54152,Male,3,Married,6
54153,Female,3,Married,2
54154,Male,1,Single,2
54155,Female,3,Single,2
54156,Male,1,Married,6
54157,Male,1,Married,6
54158,Male,1,Married,3
54159,Male,3,Married,4
54160,Male,1,Married,4
54161,Female,3,Single,10
54162,Male,1,Married,3
54163,Male,1,Single,8
