CustomerID,OrderCount,OrderAmountHikeFromlastYear,CouponUsed,DaySinceLastOrder,CashbackAmount
51808,5.0,12.0,0.0,7.0,153.37
51809,1.0,18.0,0.0,0.0,123.4
51810,1.0,17.0,1.0,2.0,174.91
51811,1.0,11.0,0.0,2.0,205.27
51812,11.0,16.0,,8.0,265.95
51813,7.0,13.0,1.0,7.0,188.34
51814,6.0,12.0,2.0,9.0,155.77
51815,1.0,12.0,1.0,2.0,147.07
51816,2.0,13.0,1.0,1.0,124.0
51817,1.0,19.0,0.0,0.0,198.24
51818,4.0,12.0,4.0,3.0,164.47
51819,1.0,,1.0,9.0,295.02
51820,1.0,11.0,0.0,4.0,127.25
51821,1.0,20.0,0.0,4.0,162.72
51822,1.0,21.0,1.0,0.0,121.27000000000001
51823,10.0,11.0,,7.0,282.0
51824,1.0,11.0,1.0,6.0,120.96000000000001
51825,1.0,16.0,0.0,2.0,128.86
51826,1.0,18.0,1.0,0.0,120.33000000000001
51827,1.0,13.0,1.0,3.0,136.22
51828,1.0,17.0,0.0,2.0,142.33
51829,1.0,14.0,1.0,2.0,136.81
51830,5.0,22.0,5.0,7.0,154.6
51831,1.0,12.0,0.0,3.0,121.87
51832,1.0,11.0,0.0,0.0,196.02
51833,1.0,13.0,0.0,0.0,128.36
51834,2.0,13.0,0.0,2.0,140.89
51835,1.0,14.0,,0.0,266.27
51836,1.0,17.0,0.0,0.0,126.19
51837,4.0,13.0,1.0,7.0,156.79
51838,,11.0,0.0,2.0,254.01999999999998
51839,1.0,11.0,1.0,2.0,159.85
51840,1.0,18.0,1.0,6.0,125.78999999999999
51841,1.0,11.0,1.0,2.0,130.41
51842,1.0,11.0,0.0,2.0,134.47
51843,1.0,,0.0,1.0,295.13
51844,2.0,20.0,1.0,2.0,127.72999999999999
51845,1.0,12.0,0.0,2.0,171.04
51846,1.0,12.0,1.0,5.0,163.22
51847,1.0,20.0,1.0,0.0,120.83000000000001
51848,8.0,20.0,4.0,10.0,183.81
51849,8.0,12.0,1.0,8.0,126.91
51850,1.0,14.0,0.0,0.0,142.86
51851,1.0,13.0,0.0,2.0,56.0
51852,7.0,15.0,7.0,8.0,194.34
51853,1.0,14.0,0.0,2.0,155.61
51854,11.0,13.0,0.0,8.0,166.46
51855,4.0,23.0,3.0,7.0,177.25
51856,7.0,15.0,2.0,1.0,207.25
51857,1.0,11.0,0.0,2.0,188.47
51858,1.0,13.0,1.0,1.0,120.44999999999999
51859,1.0,11.0,1.0,1.0,110.09
51860,9.0,11.0,5.0,7.0,133.48
51861,1.0,18.0,1.0,0.0,112.81
51862,1.0,16.0,0.0,2.0,128.19
51863,1.0,22.0,1.0,2.0,148.51
51864,1.0,20.0,1.0,5.0,140.28
51865,2.0,18.0,0.0,8.0,127.19999999999999
51866,2.0,12.0,0.0,2.0,181.2
51867,1.0,20.0,1.0,4.0,146.47
51868,1.0,17.0,1.0,0.0,146.8
51869,3.0,11.0,0.0,8.0,132.21
51870,7.0,14.0,4.0,7.0,186.21
51871,2.0,14.0,1.0,0.0,145.77
51872,11.0,11.0,1.0,10.0,145.53
51873,1.0,12.0,1.0,8.0,153.96
51874,1.0,14.0,0.0,3.0,167.96
51875,1.0,13.0,0.0,8.0,176.25
51876,1.0,11.0,0.0,7.0,174.12
51877,7.0,15.0,6.0,,211.58999999999997
51878,1.0,12.0,1.0,7.0,149.6
51879,1.0,21.0,0.0,12.0,204.75
51880,,19.0,0.0,3.0,248.14
51881,12.0,15.0,,6.0,291.41
51882,2.0,14.0,2.0,2.0,154.05
51883,1.0,21.0,0.0,7.0,187.93
51884,2.0,12.0,,10.0,291.89
51885,2.0,15.0,0.0,2.0,138.75
51886,3.0,13.0,1.0,7.0,122.16
51887,1.0,14.0,0.0,,217.13
51888,1.0,14.0,0.0,0.0,178.61
51889,1.0,14.0,0.0,4.0,137.08
51890,,12.0,1.0,13.0,237.7
51891,7.0,23.0,2.0,7.0,153.04
51892,1.0,11.0,1.0,0.0,126.41999999999999
51893,2.0,12.0,0.0,2.0,127.59
51894,2.0,18.0,1.0,2.0,168.04
51895,4.0,11.0,0.0,3.0,161.42
51896,1.0,14.0,1.0,2.0,125.0
51897,3.0,15.0,0.0,6.0,163.89
51898,1.0,11.0,0.0,,211.02999999999997
51899,2.0,20.0,0.0,3.0,123.41999999999999
51900,1.0,19.0,1.0,7.0,168.11
51901,2.0,14.0,2.0,2.0,122.97
51902,2.0,17.0,2.0,2.0,124.5
51903,1.0,11.0,1.0,0.0,150.93
51904,4.0,15.0,1.0,7.0,153.09
51905,1.0,13.0,0.0,1.0,130.57
51906,1.0,14.0,1.0,0.0,151.21
51907,1.0,11.0,,16.0,268.56
51908,7.0,13.0,6.0,8.0,126.86000000000001
51909,1.0,23.0,0.0,4.0,161.8
51910,3.0,13.0,1.0,1.0,166.32
51911,1.0,18.0,0.0,2.0,135.05
51912,1.0,12.0,0.0,3.0,163.97
51913,1.0,22.0,0.0,4.0,162.74
51914,1.0,,1.0,4.0,298.59
51915,1.0,15.0,0.0,9.0,175.87
51916,1.0,18.0,1.0,2.0,142.58
51917,2.0,14.0,2.0,0.0,143.64
51918,1.0,12.0,0.0,1.0,143.35
51919,1.0,17.0,0.0,2.0,153.26
51920,1.0,16.0,1.0,3.0,132.8
51921,1.0,11.0,0.0,4.0,154.85
51922,1.0,19.0,1.0,1.0,143.42
51923,4.0,13.0,4.0,3.0,127.82
51924,4.0,12.0,0.0,12.0,159.8
51925,1.0,11.0,1.0,3.0,143.81
51926,1.0,16.0,1.0,2.0,125.72
51927,1.0,21.0,1.0,2.0,138.33
51928,3.0,24.0,0.0,7.0,142.44
51929,1.0,17.0,1.0,2.0,165.0
51930,14.0,13.0,,9.0,284.3
51931,1.0,21.0,0.0,0.0,116.00999999999999
51932,1.0,11.0,0.0,0.0,126.94
51933,1.0,20.0,1.0,4.0,131.49
51934,1.0,16.0,,3.0,276.39
51935,1.0,11.0,0.0,0.0,123.19
51936,3.0,11.0,1.0,,216.91000000000003
51937,1.0,15.0,1.0,2.0,153.24
51938,3.0,11.0,,0.0,267.52
51939,1.0,15.0,1.0,5.0,152.28
51940,1.0,24.0,1.0,7.0,127.0
51941,13.0,,7.0,8.0,292.46
51942,2.0,13.0,2.0,2.0,125.06
51943,1.0,13.0,0.0,2.0,160.62
51944,2.0,17.0,2.0,1.0,143.82
51945,1.0,13.0,1.0,4.0,121.43
51946,6.0,12.0,5.0,8.0,161.62
51947,1.0,14.0,0.0,0.0,150.94
51948,1.0,24.0,1.0,0.0,168.77
51949,1.0,14.0,1.0,0.0,122.74000000000001
51950,7.0,13.0,5.0,8.0,144.34
51951,1.0,15.0,1.0,2.0,162.88
51952,1.0,16.0,1.0,3.0,125.53
51953,7.0,18.0,0.0,7.0,176.54
51954,7.0,16.0,1.0,3.0,151.6
51955,1.0,24.0,,0.0,271.59
51956,1.0,16.0,1.0,,228.07999999999998
51957,1.0,21.0,0.0,6.0,202.21
51958,7.0,20.0,6.0,5.0,147.79
51959,1.0,19.0,1.0,2.0,137.37
51960,1.0,14.0,0.0,7.0,123.66
51961,1.0,11.0,0.0,0.0,117.06
51962,4.0,14.0,,17.0,263.07
51963,2.0,12.0,1.0,3.0,159.33
51964,1.0,13.0,0.0,1.0,134.24
51965,1.0,22.0,0.0,8.0,140.37
51966,1.0,11.0,0.0,1.0,125.59
51967,4.0,14.0,3.0,11.0,162.01
51968,1.0,11.0,0.0,3.0,144.03
51969,1.0,12.0,0.0,3.0,137.61
51970,1.0,18.0,0.0,,209.33999999999997
51971,1.0,12.0,0.0,2.0,207.61
51972,1.0,12.0,1.0,3.0,151.75
51973,,22.0,0.0,0.0,238.26
51974,1.0,19.0,1.0,0.0,163.34
51975,1.0,13.0,1.0,4.0,149.36
51976,2.0,22.0,2.0,2.0,147.75
51977,1.0,24.0,1.0,2.0,128.18
51978,2.0,14.0,1.0,2.0,125.15
51979,1.0,21.0,0.0,3.0,123.41999999999999
51980,1.0,18.0,0.0,3.0,141.94
51981,5.0,20.0,3.0,15.0,206.85000000000002
51982,7.0,19.0,6.0,8.0,120.22
51983,1.0,12.0,1.0,2.0,123.13999999999999
51984,1.0,12.0,1.0,3.0,142.56
51985,1.0,16.0,0.0,2.0,135.8
51986,3.0,17.0,0.0,4.0,131.62
51987,5.0,14.0,2.0,3.0,165.24
51988,1.0,19.0,0.0,2.0,128.99
51989,1.0,13.0,1.0,3.0,152.31
51990,1.0,19.0,0.0,2.0,123.56
51991,1.0,19.0,1.0,2.0,128.0
51992,2.0,14.0,2.0,,218.36
51993,4.0,16.0,2.0,8.0,209.02999999999997
51994,1.0,15.0,1.0,0.0,129.73
51995,,18.0,3.0,8.0,242.75
51996,2.0,13.0,1.0,2.0,155.62
51997,7.0,22.0,3.0,7.0,145.37
51998,1.0,13.0,0.0,9.0,176.42
51999,14.0,11.0,,7.0,279.24
52000,1.0,11.0,1.0,4.0,152.04
52001,1.0,11.0,0.0,3.0,122.77000000000001
52002,1.0,24.0,0.0,1.0,127.94999999999999
52003,1.0,14.0,1.0,3.0,125.32
52004,7.0,13.0,5.0,1.0,125.59
52005,1.0,14.0,0.0,2.0,149.08
52006,1.0,14.0,1.0,0.0,123.80000000000001
52007,1.0,21.0,1.0,0.0,147.65
52008,1.0,13.0,1.0,2.0,120.44
52009,1.0,19.0,1.0,0.0,126.93
52010,4.0,17.0,2.0,11.0,165.86
52011,1.0,18.0,0.0,2.0,132.94
52012,1.0,19.0,1.0,2.0,141.71
52013,1.0,13.0,0.0,0.0,127.78
52014,2.0,18.0,0.0,2.0,123.77000000000001
52015,2.0,21.0,1.0,2.0,124.03999999999999
52016,1.0,19.0,0.0,0.0,123.18
52017,1.0,14.0,1.0,0.0,120.08000000000001
52018,1.0,17.0,1.0,3.0,162.44
52019,1.0,11.0,1.0,2.0,127.99000000000001
52020,1.0,13.0,1.0,4.0,205.52
52021,5.0,15.0,2.0,2.0,123.28999999999999
52022,1.0,25.0,0.0,7.0,140.14
52023,1.0,11.0,0.0,7.0,174.03
52024,1.0,17.0,1.0,0.0,122.59
52025,1.0,13.0,1.0,0.0,169.32
52026,1.0,18.0,1.0,1.0,146.78
52027,,13.0,4.0,11.0,235.82
52028,1.0,20.0,0.0,2.0,123.32
52029,1.0,18.0,0.0,0.0,124.13
52030,1.0,12.0,0.0,0.0,197.05
52031,1.0,12.0,0.0,7.0,142.94
52032,2.0,13.0,1.0,17.0,147.21
52033,3.0,21.0,1.0,9.0,125.19
52034,1.0,13.0,1.0,0.0,121.21000000000001
52035,1.0,19.0,1.0,0.0,129.73
52036,8.0,11.0,6.0,5.0,158.55
52037,1.0,14.0,0.0,0.0,136.17
52038,6.0,12.0,1.0,3.0,167.25
52039,3.0,11.0,3.0,7.0,203.25
52040,1.0,14.0,1.0,4.0,169.49
52041,11.0,11.0,5.0,46.0,206.08999999999997
52042,1.0,12.0,1.0,8.0,144.47
52043,1.0,15.0,0.0,2.0,121.57
52044,1.0,16.0,1.0,0.0,146.01
52045,7.0,15.0,,8.0,270.99
52046,1.0,24.0,0.0,0.0,124.78999999999999
52047,,13.0,11.0,2.0,248.51999999999998
52048,7.0,11.0,2.0,7.0,172.64
52049,1.0,13.0,1.0,3.0,156.66
52050,1.0,13.0,0.0,8.0,178.23
52051,1.0,18.0,0.0,7.0,178.8
52052,,16.0,1.0,0.0,231.94
52053,2.0,19.0,1.0,7.0,150.67
52054,1.0,13.0,1.0,7.0,150.79
52055,1.0,22.0,0.0,2.0,123.21000000000001
52056,6.0,11.0,,0.0,274.44
52057,1.0,20.0,1.0,0.0,124.03999999999999
52058,1.0,18.0,1.0,2.0,134.52
52059,1.0,14.0,1.0,2.0,122.69999999999999
52060,1.0,22.0,,3.0,273.99
52061,1.0,13.0,1.0,2.0,154.88
52062,1.0,,0.0,11.0,294.19
52063,2.0,14.0,2.0,2.0,128.11
52064,1.0,15.0,1.0,8.0,136.33
52065,1.0,17.0,1.0,7.0,141.63
52066,1.0,11.0,0.0,1.0,121.32
52067,,18.0,1.0,5.0,239.73000000000002
52068,1.0,17.0,0.0,2.0,126.84
52069,1.0,13.0,1.0,7.0,208.45
52070,3.0,15.0,0.0,2.0,143.77
52071,1.0,24.0,1.0,2.0,137.43
52072,1.0,12.0,1.0,3.0,141.48
52073,1.0,15.0,0.0,0.0,110.50999999999999
52074,1.0,11.0,0.0,8.0,207.39
52075,10.0,11.0,0.0,1.0,203.88
52076,1.0,12.0,0.0,,214.16000000000003
52077,1.0,15.0,1.0,0.0,126.0
52078,1.0,17.0,0.0,2.0,124.22
52079,1.0,12.0,1.0,3.0,154.72
52080,1.0,15.0,0.0,1.0,124.50999999999999
52081,2.0,13.0,0.0,2.0,142.4
52082,4.0,14.0,1.0,,209.99
52083,2.0,14.0,2.0,1.0,150.03
52084,11.0,16.0,9.0,,227.42000000000002
52085,2.0,18.0,2.0,2.0,142.27
52086,1.0,20.0,0.0,2.0,139.17
52087,1.0,13.0,,0.0,283.03
52088,1.0,18.0,1.0,0.0,123.80000000000001
52089,,13.0,4.0,3.0,237.26
52090,1.0,15.0,1.0,0.0,147.77
52091,6.0,14.0,2.0,7.0,163.85
52092,5.0,,5.0,10.0,299.73
52093,1.0,12.0,1.0,0.0,168.61
52094,2.0,18.0,1.0,2.0,149.69
52095,6.0,,3.0,9.0,298.45
52096,,18.0,4.0,11.0,233.2
52097,1.0,12.0,0.0,13.0,163.47
52098,15.0,16.0,3.0,14.0,127.43
52099,2.0,13.0,1.0,8.0,208.8
52100,2.0,19.0,0.0,2.0,123.41999999999999
52101,1.0,13.0,,1.0,276.5
52102,7.0,12.0,6.0,7.0,140.25
52103,1.0,11.0,0.0,9.0,197.25
52104,1.0,14.0,1.0,,219.04000000000002
52105,1.0,16.0,0.0,4.0,121.77000000000001
52106,6.0,12.0,5.0,12.0,175.25
52107,1.0,14.0,0.0,0.0,148.34
52108,1.0,14.0,0.0,2.0,120.41999999999999
52109,1.0,19.0,0.0,0.0,122.19999999999999
52110,1.0,22.0,0.0,0.0,110.52000000000001
52111,2.0,16.0,2.0,2.0,128.21
52112,7.0,,4.0,7.0,292.37
52113,1.0,15.0,1.0,1.0,141.07
52114,7.0,14.0,3.0,5.0,183.96
52115,1.0,13.0,0.0,3.0,120.07
52116,2.0,,1.0,2.0,296.27
52117,7.0,11.0,6.0,0.0,206.86
52118,1.0,19.0,1.0,3.0,129.42
52119,7.0,11.0,5.0,8.0,188.58
52120,6.0,15.0,,2.0,267.56
52121,1.0,13.0,1.0,0.0,207.98000000000002
52122,1.0,14.0,1.0,2.0,123.22999999999999
52123,1.0,13.0,0.0,0.0,114.16
52124,1.0,23.0,1.0,7.0,146.15
52125,2.0,12.0,0.0,7.0,124.61000000000001
52126,1.0,12.0,1.0,9.0,187.22
52127,1.0,16.0,1.0,3.0,139.55
52128,1.0,15.0,0.0,2.0,199.57
52129,1.0,13.0,0.0,8.0,133.76
52130,1.0,18.0,1.0,9.0,188.23
52131,11.0,20.0,3.0,1.0,203.22
52132,1.0,19.0,1.0,2.0,146.21
52133,1.0,18.0,0.0,,209.76
52134,1.0,13.0,0.0,7.0,136.6
52135,3.0,14.0,2.0,6.0,204.82
52136,1.0,15.0,1.0,2.0,171.19
52137,4.0,22.0,2.0,7.0,195.82
52138,3.0,22.0,2.0,8.0,145.08
52139,2.0,16.0,0.0,2.0,122.07
52140,1.0,17.0,1.0,4.0,177.56
52141,1.0,14.0,1.0,0.0,166.94
52142,5.0,15.0,4.0,6.0,136.91
52143,1.0,20.0,1.0,0.0,123.77000000000001
52144,2.0,20.0,1.0,2.0,123.13
52145,13.0,17.0,,7.0,276.65
52146,1.0,15.0,1.0,0.0,125.96000000000001
52147,1.0,14.0,1.0,0.0,147.28
52148,1.0,17.0,0.0,2.0,143.02
52149,1.0,17.0,0.0,0.0,129.79
52150,2.0,22.0,,1.0,268.85
52151,4.0,13.0,4.0,12.0,155.93
52152,4.0,19.0,2.0,0.0,204.45
52153,2.0,14.0,1.0,7.0,187.4
52154,1.0,22.0,1.0,7.0,125.13999999999999
52155,1.0,17.0,0.0,7.0,176.55
52156,4.0,12.0,,9.0,274.65
52157,1.0,16.0,1.0,0.0,173.51
52158,1.0,11.0,1.0,1.0,208.2
52159,11.0,11.0,10.0,,221.69
52160,4.0,,3.0,9.0,296.26
52161,2.0,11.0,1.0,2.0,120.69999999999999
52162,1.0,15.0,1.0,3.0,167.82
52163,1.0,20.0,0.0,9.0,177.79
52164,2.0,12.0,2.0,2.0,127.91
52165,1.0,17.0,0.0,4.0,132.01
52166,1.0,11.0,1.0,2.0,149.68
52167,2.0,17.0,1.0,,231.2
52168,1.0,11.0,1.0,2.0,140.33
52169,1.0,14.0,0.0,1.0,132.91
52170,1.0,19.0,1.0,0.0,142.72
52171,1.0,15.0,1.0,2.0,150.56
52172,5.0,13.0,3.0,0.0,128.44
52173,1.0,14.0,1.0,2.0,127.03
52174,1.0,12.0,1.0,0.0,119.03999999999999
52175,1.0,17.0,0.0,3.0,182.24
52176,1.0,11.0,1.0,0.0,147.66
52177,2.0,12.0,1.0,2.0,126.1
52178,1.0,13.0,1.0,3.0,157.31
52179,2.0,13.0,1.0,2.0,125.38999999999999
52180,1.0,20.0,0.0,3.0,157.14
52181,1.0,17.0,0.0,4.0,143.23
52182,3.0,13.0,1.0,10.0,173.36
52183,,17.0,1.0,13.0,234.99
52184,,12.0,2.0,14.0,237.57999999999998
52185,1.0,13.0,1.0,5.0,151.55
52186,1.0,12.0,1.0,7.0,122.58000000000001
52187,1.0,22.0,0.0,2.0,135.97
52188,1.0,11.0,1.0,0.0,125.15
52189,1.0,22.0,1.0,7.0,144.2
52190,1.0,18.0,0.0,4.0,165.78
52191,1.0,13.0,0.0,0.0,144.22
52192,6.0,18.0,2.0,4.0,202.74
52193,4.0,20.0,0.0,9.0,153.43
52194,2.0,13.0,1.0,2.0,123.75999999999999
52195,1.0,13.0,0.0,3.0,153.46
52196,1.0,12.0,1.0,0.0,128.27
52197,4.0,,4.0,2.0,299.43
52198,1.0,13.0,0.0,8.0,131.31
52199,1.0,25.0,0.0,0.0,125.52000000000001
52200,1.0,19.0,0.0,2.0,144.77
52201,3.0,13.0,0.0,11.0,164.74
52202,1.0,12.0,0.0,2.0,130.33
52203,1.0,11.0,1.0,2.0,129.36
52204,4.0,18.0,,7.0,286.06
52205,1.0,18.0,1.0,3.0,121.68
52206,1.0,11.0,0.0,0.0,128.53
52207,15.0,23.0,,9.0,270.48
52208,1.0,13.0,1.0,0.0,122.9
52209,1.0,13.0,1.0,4.0,136.0
52210,1.0,17.0,0.0,0.0,121.07
52211,1.0,19.0,1.0,3.0,141.15
52212,1.0,12.0,1.0,0.0,143.27
52213,2.0,22.0,,2.0,278.56
52214,3.0,12.0,1.0,3.0,131.96
52215,1.0,11.0,,3.0,290.81
52216,1.0,15.0,0.0,7.0,189.66
52217,1.0,13.0,1.0,0.0,122.1
52218,1.0,12.0,0.0,1.0,145.39
52219,1.0,14.0,1.0,7.0,127.41
52220,8.0,13.0,4.0,9.0,134.91
52221,13.0,25.0,6.0,17.0,145.41
52222,2.0,17.0,2.0,2.0,126.78
52223,1.0,11.0,0.0,4.0,173.79
52224,1.0,16.0,1.0,3.0,162.72
52225,1.0,18.0,0.0,9.0,152.2
52226,2.0,20.0,2.0,2.0,134.0
52227,1.0,14.0,1.0,7.0,149.98
52228,7.0,21.0,7.0,7.0,202.52
52229,4.0,13.0,0.0,10.0,127.81
52230,1.0,12.0,1.0,3.0,168.52
52231,1.0,14.0,1.0,1.0,149.5
52232,5.0,21.0,3.0,7.0,135.79
52233,,17.0,0.0,0.0,231.91000000000003
52234,4.0,11.0,3.0,12.0,203.77
52235,6.0,14.0,5.0,8.0,122.35
52236,1.0,17.0,0.0,4.0,205.02
52237,7.0,13.0,1.0,7.0,120.11000000000001
52238,1.0,25.0,0.0,0.0,118.59
52239,1.0,15.0,1.0,2.0,137.6
52240,1.0,14.0,,9.0,277.79
52241,1.0,12.0,1.0,1.0,168.33
52242,1.0,19.0,1.0,8.0,168.12
52243,1.0,17.0,0.0,5.0,151.71
52244,1.0,,1.0,7.0,297.4
52245,1.0,13.0,,0.0,287.11
52246,1.0,12.0,0.0,7.0,136.92
52247,1.0,11.0,0.0,0.0,125.59
52248,1.0,11.0,1.0,3.0,125.16999999999999
52249,1.0,11.0,1.0,0.0,166.23
52250,1.0,12.0,,0.0,282.65
52251,1.0,14.0,,7.0,261.24
52252,1.0,17.0,1.0,0.0,125.85
52253,3.0,11.0,,10.0,282.13
52254,1.0,14.0,0.0,8.0,183.8
52255,1.0,12.0,0.0,1.0,129.94
52256,1.0,22.0,1.0,1.0,112.22999999999999
52257,1.0,14.0,1.0,0.0,111.18
52258,2.0,20.0,2.0,2.0,128.75
52259,1.0,16.0,,11.0,288.24
52260,,15.0,2.0,0.0,235.76999999999998
52261,2.0,20.0,1.0,2.0,126.25
52262,1.0,14.0,,8.0,287.89
52263,1.0,12.0,1.0,2.0,145.38
52264,11.0,,6.0,10.0,298.47
52265,5.0,12.0,3.0,4.0,205.12
52266,5.0,13.0,0.0,10.0,144.44
52267,1.0,11.0,1.0,2.0,121.53999999999999
52268,14.0,14.0,2.0,13.0,291.9
52269,1.0,11.0,0.0,8.0,144.9
52270,2.0,14.0,1.0,2.0,135.06
52271,1.0,16.0,0.0,0.0,123.72
52272,15.0,14.0,10.0,17.0,202.31
52273,5.0,11.0,4.0,12.0,154.1
52274,1.0,11.0,0.0,5.0,179.78
52275,2.0,12.0,0.0,2.0,138.67
52276,7.0,14.0,3.0,7.0,128.38
52277,1.0,18.0,0.0,7.0,146.95
52278,7.0,13.0,4.0,7.0,133.39
52279,1.0,11.0,1.0,2.0,120.80000000000001
52280,2.0,18.0,1.0,1.0,120.96000000000001
52281,1.0,15.0,0.0,8.0,162.09
52282,1.0,22.0,,0.0,280.61
52283,15.0,13.0,,2.0,271.23
52284,2.0,12.0,1.0,2.0,123.72
52285,1.0,18.0,0.0,1.0,148.83
52286,1.0,13.0,0.0,3.0,139.04
52287,6.0,12.0,5.0,7.0,146.27
52288,1.0,12.0,1.0,7.0,170.94
52289,5.0,12.0,2.0,7.0,134.23
52290,7.0,11.0,7.0,5.0,166.74
52291,1.0,11.0,,2.0,268.8
52292,1.0,12.0,1.0,0.0,190.94
52293,7.0,19.0,7.0,7.0,184.46
52294,1.0,23.0,1.0,,219.16000000000003
52295,1.0,11.0,1.0,7.0,145.34
52296,9.0,19.0,8.0,6.0,198.52
52297,11.0,13.0,3.0,9.0,161.51
52298,2.0,11.0,2.0,2.0,123.02000000000001
52299,1.0,12.0,1.0,2.0,123.62
52300,2.0,13.0,,10.0,278.61
52301,9.0,14.0,,11.0,291.87
52302,7.0,,2.0,7.0,297.17
52303,1.0,16.0,1.0,0.0,135.44
52304,1.0,11.0,0.0,6.0,185.0
52305,8.0,13.0,3.0,8.0,146.61
52306,1.0,17.0,0.0,7.0,141.03
52307,1.0,11.0,1.0,1.0,142.49
52308,,11.0,0.0,10.0,240.26
52309,1.0,15.0,0.0,7.0,168.93
52310,9.0,12.0,4.0,6.0,161.25
52311,1.0,11.0,0.0,2.0,136.69
52312,5.0,14.0,1.0,9.0,200.08
52313,1.0,22.0,1.0,3.0,123.87
52314,6.0,16.0,5.0,13.0,146.39
52315,1.0,11.0,1.0,8.0,178.98
52316,1.0,14.0,0.0,0.0,125.34
52317,1.0,16.0,0.0,3.0,231.42000000000002
52318,1.0,15.0,1.0,0.0,116.11000000000001
52319,1.0,12.0,0.0,0.0,153.63
52320,1.0,20.0,0.0,0.0,150.71
52321,,17.0,1.0,8.0,236.95
52322,,12.0,13.0,9.0,234.01999999999998
52323,1.0,20.0,1.0,0.0,120.28999999999999
52324,11.0,20.0,6.0,8.0,163.77
52325,7.0,13.0,5.0,7.0,154.29
52326,1.0,14.0,0.0,0.0,127.85
52327,3.0,18.0,0.0,2.0,146.14
52328,1.0,11.0,0.0,3.0,126.1
52329,4.0,11.0,4.0,11.0,166.87
52330,1.0,11.0,1.0,4.0,147.24
52331,6.0,15.0,5.0,7.0,161.79
52332,1.0,12.0,0.0,4.0,161.2
52333,3.0,11.0,3.0,2.0,205.96
52334,3.0,14.0,2.0,3.0,154.67
52335,1.0,15.0,1.0,3.0,129.96
52336,1.0,13.0,1.0,2.0,199.98
52337,1.0,13.0,1.0,2.0,140.78
52338,1.0,21.0,0.0,,209.2
52339,1.0,11.0,1.0,2.0,162.32
52340,,11.0,1.0,2.0,232.47000000000003
52341,1.0,14.0,0.0,8.0,140.81
52342,4.0,11.0,1.0,4.0,157.69
52343,7.0,13.0,4.0,7.0,123.94
52344,1.0,12.0,1.0,1.0,139.04
52345,1.0,14.0,,9.0,267.99
52346,1.0,13.0,1.0,4.0,129.5
52347,1.0,18.0,1.0,2.0,136.29
52348,2.0,11.0,2.0,2.0,193.62
52349,1.0,11.0,0.0,2.0,132.29
52350,1.0,12.0,0.0,7.0,135.78
52351,1.0,13.0,0.0,9.0,179.88
52352,1.0,20.0,0.0,3.0,142.84
52353,7.0,12.0,4.0,7.0,175.53
52354,12.0,19.0,,7.0,273.28
52355,1.0,,1.0,5.0,297.01
52356,,13.0,0.0,0.0,247.32
52357,1.0,16.0,0.0,1.0,192.78
52358,1.0,12.0,0.0,0.0,113.59
52359,1.0,14.0,1.0,2.0,147.79
52360,1.0,11.0,,0.0,264.22
52361,1.0,14.0,1.0,3.0,129.96
52362,1.0,12.0,0.0,0.0,112.61000000000001
52363,1.0,14.0,1.0,4.0,120.99000000000001
52364,1.0,16.0,0.0,8.0,158.1
52365,1.0,13.0,1.0,2.0,156.47
52366,1.0,12.0,1.0,2.0,134.2
52367,2.0,12.0,2.0,2.0,144.0
52368,1.0,14.0,0.0,3.0,135.0
52369,1.0,22.0,0.0,0.0,120.66
52370,5.0,19.0,,6.0,271.69
52371,1.0,12.0,1.0,3.0,141.62
52372,1.0,12.0,0.0,3.0,192.04
52373,1.0,17.0,1.0,2.0,132.94
52374,1.0,12.0,0.0,3.0,121.27000000000001
52375,1.0,11.0,0.0,7.0,139.75
52376,9.0,18.0,2.0,9.0,207.93
52377,4.0,11.0,4.0,3.0,200.96
52378,1.0,23.0,0.0,0.0,136.46
52379,4.0,11.0,1.0,7.0,174.46
52380,1.0,18.0,1.0,7.0,208.51
52381,1.0,18.0,1.0,2.0,121.09
52382,2.0,13.0,0.0,2.0,137.22
52383,1.0,18.0,1.0,2.0,193.8
52384,2.0,11.0,0.0,2.0,154.86
52385,2.0,15.0,2.0,2.0,127.41999999999999
52386,,11.0,4.0,8.0,237.57
52387,1.0,18.0,0.0,3.0,184.63
52388,1.0,14.0,0.0,3.0,131.62
52389,8.0,12.0,,8.0,265.98
52390,1.0,14.0,0.0,2.0,166.51
52391,1.0,14.0,1.0,2.0,123.44999999999999
52392,1.0,13.0,1.0,3.0,134.2
52393,1.0,14.0,1.0,3.0,143.73
52394,3.0,18.0,2.0,12.0,147.59
52395,2.0,15.0,1.0,2.0,153.01
52396,5.0,13.0,0.0,8.0,136.73
52397,1.0,12.0,0.0,0.0,147.68
52398,1.0,13.0,0.0,0.0,112.74000000000001
52399,2.0,24.0,1.0,8.0,149.0
52400,1.0,14.0,0.0,7.0,204.66
52401,6.0,14.0,,9.0,270.07
52402,1.0,15.0,1.0,2.0,129.09
52403,1.0,11.0,1.0,0.0,157.65
52404,10.0,23.0,4.0,10.0,145.99
52405,1.0,13.0,0.0,0.0,124.03999999999999
52406,1.0,11.0,0.0,0.0,131.72
52407,1.0,13.0,0.0,0.0,120.33000000000001
52408,2.0,18.0,2.0,2.0,202.09
52409,1.0,14.0,1.0,4.0,186.2
52410,1.0,21.0,0.0,3.0,120.63999999999999
